,Bundesland,Landkreis,date,infected,log(infected+1)
1683,Thüringen,Suhl Städte,13-03,0.0,0.0
1684,Brandenburg,Teltow-Fläming,13-03,1.0,0.6931471805599453
1685,Bayern,Tirschenreuth,13-03,5.0,1.791759469228055
1686,Sachsen,Freiberg,13-03,0.0,0.0
1687,Bayern,Traunstein,13-03,4.0,1.6094379124341003
1688,Rheinland-Pfalz,Trier Städte,13-03,3.0,1.3862943611198906
1689,Rheinland-Pfalz,Trier-Saarburg,13-03,0.0,0.0
1690,Baden-Württemberg,Tübingen,13-03,9.0,2.302585092994046
1691,Baden-Württemberg,Tuttlingen,13-03,0.0,0.0
1692,Brandenburg,Uckermark,13-03,5.0,1.791759469228055
1693,Mecklenburg-Vorpommern,Rostock Städte,13-03,0.0,0.0
1694,Niedersachsen,Uelzen,13-03,1.0,0.6931471805599453
1695,Baden-Württemberg,Ulm Städte,13-03,5.0,1.791759469228055
1696,Nordrhein-Westfalen,Unna,13-03,1.0,0.6931471805599453
1697,Thüringen,Unstrut-Hainich,13-03,0.0,0.0
1698,Bayern,Unterallgäu,13-03,0.0,0.0
1699,Niedersachsen,Vechta,13-03,2.0,1.0986122886681098
1700,Niedersachsen,Verden,13-03,7.0,2.0794415416798357
1701,Nordrhein-Westfalen,Viersen,13-03,2.0,1.0986122886681098
1702,Hessen,Vogelsbergkreis,13-03,2.0,1.0986122886681098
1703,Sachsen,Leipzig Städte,13-03,6.0,1.9459101490553132
1704,Rheinland-Pfalz,Vulkaneifel,13-03,3.0,1.3862943611198906
1705,Hessen,Waldeck-Frankenberg,13-03,4.0,1.6094379124341003
1706,Baden-Württemberg,Waldshut,13-03,0.0,0.0
1707,Nordrhein-Westfalen,Warendorf,13-03,10.0,2.3978952727983707
1708,Thüringen,Wartburgkreis,13-03,0.0,0.0
1709,Bayern,Weiden Städte,13-03,4.0,1.6094379124341003
1710,Bayern,Weilheim-Schongau,13-03,8.0,2.1972245773362196
1711,Thüringen,Weimar Städte,13-03,1.0,0.6931471805599453
1712,Thüringen,Weimarer Land,13-03,0.0,0.0
1713,Bayern,Weißenburg-Gunzenhausen,13-03,2.0,1.0986122886681098
1714,Sachsen-Anhalt,Magdeburg Städte,13-03,6.0,1.9459101490553132
1715,Sachsen,Mittweida,13-03,0.0,0.0
1716,Sachsen-Anhalt,Stendal,13-03,0.0,0.0
1717,Hessen,Werra-Meißner-Kreis,13-03,0.0,0.0
1718,Nordrhein-Westfalen,Wesel,13-03,11.0,2.4849066497880004
1719,Niedersachsen,Wesermarsch,13-03,0.0,0.0
1720,Rheinland-Pfalz,Westerwaldkreis,13-03,2.0,1.0986122886681098
1721,Hessen,Wetteraukreis,13-03,0.0,0.0
1722,Hessen,Wiesbaden Städte,13-03,4.0,1.6094379124341003
1723,Niedersachsen,Wilhelmshaven Städte,13-03,2.0,1.0986122886681098
1724,Mecklenburg-Vorpommern,Schwerin Städte,13-03,1.0,0.6931471805599453
1725,Sachsen-Anhalt,Wittenberg,13-03,2.0,1.0986122886681098
1726,Niedersachsen,Wittmund,13-03,1.0,0.6931471805599453
1727,Niedersachsen,Wolfenbüttel,13-03,0.0,0.0
1728,Niedersachsen,Wolfsburg Städte,13-03,0.0,0.0
1729,Rheinland-Pfalz,Worms Städte,13-03,0.0,0.0
1730,Bayern,Wunsiedel,13-03,0.0,0.0
1731,Nordrhein-Westfalen,Wuppertal Städte,13-03,2.0,1.0986122886681098
1732,Bayern,Würzburg,13-03,2.0,1.0986122886681098
1733,Bayern,Würzburg Städte,13-03,5.0,1.791759469228055
1734,Baden-Württemberg,Zollernalbkreis,13-03,21.0,3.091042453358316
1735,Rheinland-Pfalz,Zweibrücken Städte,13-03,0.0,0.0
1736,Nordrhein-Westfalen,Aachen,14-03,35.0,3.58351893845611
1737,Nordrhein-Westfalen,Aachen Städte,14-03,48.0,3.8918202981106265
1738,Sachsen-Anhalt,Anhalt-Zerbst,14-03,1.0,0.6931471805599453
1739,Sachsen-Anhalt,Bitterfeld,14-03,1.0,0.6931471805599453
1740,Sachsen-Anhalt,Köthen,14-03,1.0,0.6931471805599453
1741,Sachsen,Bautzen,14-03,7.0,2.0794415416798357
1742,Sachsen,Kamenz,14-03,7.0,2.0794415416798357
1743,Sachsen-Anhalt,Bördekreis,14-03,1.0,0.6931471805599453
1744,Sachsen-Anhalt,Ohrekreis,14-03,2.0,1.0986122886681098
1745,Niedersachsen,Cuxhaven,14-03,4.0,1.6094379124341003
1746,Niedersachsen,Oldenburg,14-03,8.0,2.1972245773362196
1747,Sachsen,Annaberg,14-03,1.0,0.6931471805599453
1748,Sachsen,Aue-Schwarzenberg,14-03,1.0,0.6931471805599453
1749,Sachsen,Mittlerer Erzgebirgskreis,14-03,1.0,0.6931471805599453
1750,Sachsen,Stollberg,14-03,1.0,0.6931471805599453
1751,Sachsen,Görlitz Städte,14-03,0.0,0.0
1752,Sachsen,Löbau-Zittau,14-03,2.0,1.0986122886681098
1753,Sachsen,Niederschlesischer Oberlausitzkreis,14-03,2.0,1.0986122886681098
1754,Niedersachsen,Göttingen,14-03,2.0,1.0986122886681098
1755,Niedersachsen,Osterode,14-03,2.0,1.0986122886681098
1756,Sachsen-Anhalt,Halberstadt,14-03,0.0,0.0
1757,Sachsen-Anhalt,Quedlinburg,14-03,0.0,0.0
1758,Sachsen-Anhalt,Wernigerode,14-03,1.0,0.6931471805599453
1759,Sachsen,Leipziger Land,14-03,5.0,1.791759469228055
1760,Sachsen,Muldentalkreis,14-03,5.0,1.791759469228055
1761,Mecklenburg-Vorpommern,Ludwigslust,14-03,0.0,0.0
1762,Mecklenburg-Vorpommern,Parchim,14-03,0.0,0.0
1763,Sachsen-Anhalt,Mansfelder Land,14-03,1.0,0.6931471805599453
1764,Sachsen-Anhalt,Sangerhausen,14-03,0.0,0.0
1765,Mecklenburg-Vorpommern,Demmin,14-03,2.0,1.0986122886681098
1766,Mecklenburg-Vorpommern,Mecklenburg-Strelitz,14-03,1.0,0.6931471805599453
1767,Mecklenburg-Vorpommern,Müritz,14-03,2.0,1.0986122886681098
1768,Mecklenburg-Vorpommern,Neubrandenburg Städte,14-03,2.0,1.0986122886681098
1769,Sachsen,Meißen,14-03,4.0,1.6094379124341003
1770,Sachsen,Riesa-Großenhain,14-03,5.0,1.791759469228055
1771,Sachsen,Delitzsch,14-03,1.0,0.6931471805599453
1772,Sachsen,Torgau-Oschatz,14-03,1.0,0.6931471805599453
1773,Mecklenburg-Vorpommern,Nordwestmecklenburg,14-03,0.0,0.0
1774,Mecklenburg-Vorpommern,Wismar Städte,14-03,0.0,0.0
1775,Mecklenburg-Vorpommern,Bad Doberan,14-03,4.0,1.6094379124341003
1776,Mecklenburg-Vorpommern,Güstrow,14-03,4.0,1.6094379124341003
1777,Sachsen-Anhalt,Merseburg-Querfurt,14-03,1.0,0.6931471805599453
1778,Sachsen-Anhalt,Saalkreis,14-03,1.0,0.6931471805599453
1779,Sachsen,Sächsische Schweiz,14-03,4.0,1.6094379124341003
1780,Sachsen,Weißeritzkreis,14-03,4.0,1.6094379124341003
1781,Sachsen-Anhalt,Aschersleben-Staßfurt,14-03,1.0,0.6931471805599453
1782,Sachsen-Anhalt,Bernburg,14-03,1.0,0.6931471805599453
1783,Sachsen-Anhalt,Schönebeck,14-03,1.0,0.6931471805599453
1784,Sachsen,Plauen Städte,14-03,0.0,0.0
1785,Sachsen,Vogtlandkreis,14-03,0.0,0.0
1786,Mecklenburg-Vorpommern,Greifswald Städte,14-03,0.0,0.0
1787,Mecklenburg-Vorpommern,Ostvorpommern,14-03,1.0,0.6931471805599453
1788,Mecklenburg-Vorpommern,Uecker-Randow,14-03,1.0,0.6931471805599453
1789,Mecklenburg-Vorpommern,Nordvorpommern,14-03,2.0,1.0986122886681098
1790,Mecklenburg-Vorpommern,Rügen,14-03,2.0,1.0986122886681098
1791,Mecklenburg-Vorpommern,Stralsund Städte,14-03,2.0,1.0986122886681098
1792,Sachsen-Anhalt,Burgenlandkreis,14-03,1.0,0.6931471805599453
1793,Sachsen-Anhalt,Weißenfels,14-03,1.0,0.6931471805599453
1794,Sachsen,Chemnitzer Land,14-03,1.0,0.6931471805599453
1795,Sachsen,Zwickau Städte,14-03,2.0,1.0986122886681098
1796,Sachsen,Zwickauer Land,14-03,1.0,0.6931471805599453
1797,Rheinland-Pfalz,Ahrweiler,14-03,3.0,1.3862943611198906
1798,Bayern,Aichach-Friedberg,14-03,0.0,0.0
1799,Baden-Württemberg,Alb-Donau,14-03,6.0,1.9459101490553132
1800,Thüringen,Altenburger Land,14-03,2.0,1.0986122886681098
1801,Rheinland-Pfalz,Altenkirchen,14-03,0.0,0.0
1802,Bayern,Altötting,14-03,0.0,0.0
1803,Rheinland-Pfalz,Alzey-Worms,14-03,2.0,1.0986122886681098
1804,Bayern,Amberg Städte,14-03,1.0,0.6931471805599453
1805,Bayern,Amberg-Sulzbach,14-03,7.0,2.0794415416798357
1806,Bayern,Ansbach,14-03,0.0,0.0
1807,Bayern,Ansbach Städte,14-03,0.0,0.0
1808,Bayern,Aschaffenburg,14-03,2.0,1.0986122886681098
1809,Bayern,Aschaffenburg Städte,14-03,2.0,1.0986122886681098
1810,Bayern,Augsburg,14-03,26.0,3.295836866004329
1811,Bayern,Augsburg Städte,14-03,5.0,1.791759469228055
1812,Rheinland-Pfalz,Bad Dürkheim,14-03,8.0,2.1972245773362196
1813,Bayern,Bad Kissingen,14-03,3.0,1.3862943611198906
1814,Rheinland-Pfalz,Bad Kreuznach,14-03,0.0,0.0
1815,Bayern,Bad Tölz-Wolfratshausen,14-03,2.0,1.0986122886681098
1816,Baden-Württemberg,Baden-Baden Städte,14-03,3.0,1.3862943611198906
1817,Bayern,Bamberg,14-03,4.0,1.6094379124341003
1818,Bayern,Bamberg Städte,14-03,0.0,0.0
1819,Brandenburg,Barnim,14-03,8.0,2.1972245773362196
1820,Bayern,Bayreuth,14-03,5.0,1.791759469228055
1821,Bayern,Bayreuth Städte,14-03,0.0,0.0
1822,Bayern,Berchtesgadener Land,14-03,0.0,0.0
1823,Hessen,Bergstraße,14-03,5.0,1.791759469228055
1824,Berlin,Berlin,14-03,216.0,5.37989735354046
1825,Rheinland-Pfalz,Bernkastel-Wittlich,14-03,4.0,1.6094379124341003
1826,Baden-Württemberg,Biberach,14-03,5.0,1.791759469228055
1827,Nordrhein-Westfalen,Bielefeld Städte,14-03,11.0,2.4849066497880004
1828,Rheinland-Pfalz,Birkenfeld,14-03,0.0,0.0
1829,Rheinland-Pfalz,Bitburg-Prüm,14-03,6.0,1.9459101490553132
1830,Baden-Württemberg,Böblingen,14-03,9.0,2.302585092994046
1831,Nordrhein-Westfalen,Bochum Städte,14-03,20.0,3.044522437723423
1832,Baden-Württemberg,Bodensee,14-03,8.0,2.1972245773362196
1833,Nordrhein-Westfalen,Bonn Städte,14-03,15.0,2.772588722239781
1834,Nordrhein-Westfalen,Borken,14-03,16.0,2.833213344056216
1835,Nordrhein-Westfalen,Bottrop Städte,14-03,3.0,1.3862943611198906
1836,Brandenburg,Brandenburg an der Havel Städte,14-03,0.0,0.0
1837,Baden-Württemberg,Breisgau-Hochschwarzwald,14-03,16.0,2.833213344056216
1838,Bremen,Bremen Städte,14-03,43.0,3.784189633918261
1839,Baden-Württemberg,Calw,14-03,15.0,2.772588722239781
1840,Niedersachsen,Ammerland,14-03,5.0,1.791759469228055
1841,Bayern,Cham,14-03,18.0,2.9444389791664403
1842,Nordrhein-Westfalen,Cleves,14-03,13.0,2.6390573296152584
1843,Niedersachsen,Aurich,14-03,3.0,1.3862943611198906
1844,Bayern,Coburg,14-03,3.0,1.3862943611198906
1845,Bayern,Coburg Städte,14-03,0.0,0.0
1846,Rheinland-Pfalz,Cochem-Zell,14-03,3.0,1.3862943611198906
1847,Nordrhein-Westfalen,Coesfeld,14-03,38.0,3.6635616461296463
1848,Nordrhein-Westfalen,Cologne Städte,14-03,11.0,2.4849066497880004
1849,Brandenburg,Cottbus Städte,14-03,12.0,2.5649493574615367
1850,Niedersachsen,Braunschweig Städte,14-03,2.0,1.0986122886681098
1851,Bayern,Dachau,14-03,0.0,0.0
1852,Brandenburg,Dahme-Spreewald,14-03,2.0,1.0986122886681098
1853,Hessen,Darmstadt Städte,14-03,2.0,1.0986122886681098
1854,Hessen,Darmstadt-Dieburg,14-03,4.0,1.6094379124341003
1855,Bayern,Deggendorf,14-03,1.0,0.6931471805599453
1856,Niedersachsen,Celle,14-03,6.0,1.9459101490553132
1857,Bayern,Dillingen,14-03,0.0,0.0
1858,Bayern,Dingolfing-Landau,14-03,8.0,2.1972245773362196
1859,Schleswig-Holstein,Dithmarschen,14-03,1.0,0.6931471805599453
1860,Bayern,Donau-Ries,14-03,2.0,1.0986122886681098
1861,Rheinland-Pfalz,Donnersbergkreis,14-03,2.0,1.0986122886681098
1862,Nordrhein-Westfalen,Dortmund Städte,14-03,6.0,1.9459101490553132
1863,Nordrhein-Westfalen,Duisburg Städte,14-03,14.0,2.70805020110221
1864,Nordrhein-Westfalen,Düren,14-03,14.0,2.70805020110221
1865,Nordrhein-Westfalen,Düsseldorf Städte,14-03,23.0,3.1780538303479458
1866,Bayern,Ebersberg,14-03,17.0,2.8903717578961645
1867,Thüringen,Eichsfeld,14-03,1.0,0.6931471805599453
1868,Bayern,Eichstätt,14-03,2.0,1.0986122886681098
1869,Brandenburg,Elbe-Elster,14-03,5.0,1.791759469228055
1870,Niedersachsen,Cloppenburg,14-03,1.0,0.6931471805599453
1871,Baden-Württemberg,Emmendingen,14-03,16.0,2.833213344056216
1872,Niedersachsen,Diepholz,14-03,18.0,2.9444389791664403
1873,Nordrhein-Westfalen,Ennepe-Ruhr,14-03,3.0,1.3862943611198906
1874,Baden-Württemberg,Enz,14-03,2.0,1.0986122886681098
1875,Bayern,Erding,14-03,9.0,2.302585092994046
1876,Thüringen,Erfurt Städte,14-03,4.0,1.6094379124341003
1877,Bayern,Erlangen Städte,14-03,5.0,1.791759469228055
1878,Bayern,Erlangen-Höchstadt,14-03,9.0,2.302585092994046
1879,Nordrhein-Westfalen,Essen Städte,14-03,5.0,1.791759469228055
1880,Baden-Württemberg,Esslingen,14-03,65.0,4.189654742026425
1881,Nordrhein-Westfalen,Euskirchen,14-03,4.0,1.6094379124341003
1882,Schleswig-Holstein,Flensburg Städte,14-03,12.0,2.5649493574615367
1883,Bayern,Forchheim,14-03,3.0,1.3862943611198906
1884,Rheinland-Pfalz,Frankenthal Städte,14-03,1.0,0.6931471805599453
1885,Hessen,Frankfurt am Main Städte,14-03,21.0,3.091042453358316
1886,Brandenburg,Frankfurt am Oder Städte,14-03,0.0,0.0
1887,Baden-Württemberg,Freiburg,14-03,18.0,2.9444389791664403
1888,Bayern,Freising,14-03,51.0,3.9512437185814275
1889,Baden-Württemberg,Freudenstadt,14-03,2.0,1.0986122886681098
1890,Bayern,Freyung-Grafenau,14-03,0.0,0.0
1891,Niedersachsen,Emden Städte,14-03,3.0,1.3862943611198906
1892,Hessen,Fulda,14-03,9.0,2.302585092994046
1893,Bayern,Fürstenfeldbruck,14-03,9.0,2.302585092994046
1894,Bayern,Fürth,14-03,3.0,1.3862943611198906
1895,Bayern,Fürth Städte,14-03,7.0,2.0794415416798357
1896,Bayern,Garmisch-Partenkirchen,14-03,2.0,1.0986122886681098
1897,Nordrhein-Westfalen,Gelsenkirchen Städte,14-03,7.0,2.0794415416798357
1898,Thüringen,Gera Städte,14-03,1.0,0.6931471805599453
1899,Rheinland-Pfalz,Germersheim,14-03,4.0,1.6094379124341003
1900,Hessen,Gießen,14-03,6.0,1.9459101490553132
1901,Niedersachsen,Emsland,14-03,4.0,1.6094379124341003
1902,Baden-Württemberg,Göppingen,14-03,23.0,3.1780538303479458
1903,Niedersachsen,Friesland,14-03,2.0,1.0986122886681098
1904,Thüringen,Gotha,14-03,0.0,0.0
1905,Niedersachsen,Gifhorn,14-03,5.0,1.791759469228055
1906,Niedersachsen,Goslar,14-03,3.0,1.3862943611198906
1907,Thüringen,Greiz,14-03,0.0,0.0
1908,Hessen,Groß-Gerau,14-03,2.0,1.0986122886681098
1909,Bayern,Günzburg,14-03,0.0,0.0
1910,Nordrhein-Westfalen,Gütersloh,14-03,6.0,1.9459101490553132
1911,Nordrhein-Westfalen,Hagen Städte,14-03,5.0,1.791759469228055
1912,Hamburg,Hamburg Städte,14-03,119.0,4.787491742782046
1913,Niedersachsen,Grafschaft Bentheim,14-03,3.0,1.3862943611198906
1914,Nordrhein-Westfalen,Hamm Städte,14-03,4.0,1.6094379124341003
1915,Niedersachsen,Hamelin-Pyrmont,14-03,2.0,1.0986122886681098
1916,Niedersachsen,Hanover,14-03,24.0,3.2188758248682006
1917,Bayern,Haßberge,14-03,5.0,1.791759469228055
1918,Brandenburg,Havelland,14-03,3.0,1.3862943611198906
1919,Baden-Württemberg,Heidelberg Städte,14-03,1.0,0.6931471805599453
1920,Baden-Württemberg,Heidenheim,14-03,4.0,1.6094379124341003
1921,Baden-Württemberg,Heilbronn,14-03,11.0,2.4849066497880004
1922,Baden-Württemberg,Heilbronn city Städte,14-03,1.0,0.6931471805599453
1923,Nordrhein-Westfalen,Heinsberg,14-03,515.0,6.246106765481563
1924,Niedersachsen,Harburg,14-03,12.0,2.5649493574615367
1925,Nordrhein-Westfalen,Herford,14-03,18.0,2.9444389791664403
1926,Nordrhein-Westfalen,Herne Städte,14-03,4.0,1.6094379124341003
1927,Hessen,Hersfeld-Rotenburg,14-03,0.0,0.0
1928,Thüringen,Hildburghausen,14-03,0.0,0.0
1929,Niedersachsen,Helmstedt,14-03,0.0,0.0
1930,Nordrhein-Westfalen,Hochsauerlandkreis,14-03,20.0,3.044522437723423
1931,Hessen,Hochtaunuskreis,14-03,5.0,1.791759469228055
1932,Bayern,Hof,14-03,1.0,0.6931471805599453
1933,Bayern,Hof Städte,14-03,1.0,0.6931471805599453
1934,Baden-Württemberg,Hohenlohe,14-03,8.0,2.1972245773362196
1935,Niedersachsen,Hildesheim,14-03,7.0,2.0794415416798357
1936,Nordrhein-Westfalen,Höxter,14-03,0.0,0.0
1937,Thüringen,Ilm-Kreis,14-03,1.0,0.6931471805599453
1938,Bayern,Ingolstadt Städte,14-03,1.0,0.6931471805599453
1939,Thüringen,Jena Städte,14-03,0.0,0.0
1940,Rheinland-Pfalz,Kaiserslautern,14-03,3.0,1.3862943611198906
1941,Rheinland-Pfalz,Kaiserslautern Städte,14-03,6.0,1.9459101490553132
1942,Baden-Württemberg,Karlsruhe,14-03,7.0,2.0794415416798357
1943,Baden-Württemberg,Karlsruhe Städte,14-03,3.0,1.3862943611198906
1944,Hessen,Kassel,14-03,6.0,1.9459101490553132
1945,Hessen,Kassel Städte,14-03,8.0,2.1972245773362196
1946,Bayern,Kaufbeuren Städte,14-03,0.0,0.0
1947,Bayern,Kelheim,14-03,3.0,1.3862943611198906
1948,Bayern,Kempten Städte,14-03,0.0,0.0
1949,Schleswig-Holstein,Kiel Städte,14-03,12.0,2.5649493574615367
1950,Bayern,Kitzingen,14-03,2.0,1.0986122886681098
1951,Rheinland-Pfalz,Koblenz Coblenz Städte,14-03,8.0,2.1972245773362196
1952,Baden-Württemberg,Konstanz,14-03,7.0,2.0794415416798357
1953,Nordrhein-Westfalen,Krefeld Städte,14-03,2.0,1.0986122886681098
1954,Bayern,Kronach,14-03,1.0,0.6931471805599453
1955,Bayern,Kulmbach,14-03,0.0,0.0
1956,Rheinland-Pfalz,Kusel,14-03,1.0,0.6931471805599453
1957,Thüringen,Kyffhäuserkreis,14-03,6.0,1.9459101490553132
1958,Hessen,Lahn-Dill-Kreis,14-03,9.0,2.302585092994046
1959,Rheinland-Pfalz,Landau Städte,14-03,0.0,0.0
1960,Bayern,Landsberg,14-03,2.0,1.0986122886681098
1961,Bayern,Landshut,14-03,2.0,1.0986122886681098
1962,Bayern,Landshut Städte,14-03,1.0,0.6931471805599453
1963,Schleswig-Holstein,Lauenburg,14-03,4.0,1.6094379124341003
1964,Niedersachsen,Holzminden,14-03,1.0,0.6931471805599453
1965,Nordrhein-Westfalen,Leverkusen Städte,14-03,5.0,1.791759469228055
1966,Bayern,Lichtenfels,14-03,0.0,0.0
1967,Hessen,Limburg-Weilburg,14-03,0.0,0.0
1968,Bayern,Lindau,14-03,12.0,2.5649493574615367
1969,Nordrhein-Westfalen,Lippe,14-03,37.0,3.6375861597263857
1970,Baden-Württemberg,Lörrach,14-03,6.0,1.9459101490553132
1971,Schleswig-Holstein,Lübeck Städte,14-03,9.0,2.302585092994046
1972,Niedersachsen,Leer,14-03,1.0,0.6931471805599453
1973,Baden-Württemberg,Ludwigsburg,14-03,25.0,3.258096538021482
1974,Rheinland-Pfalz,Ludwigshafen Städte,14-03,1.0,0.6931471805599453
1975,Niedersachsen,Lüchow-Dannenberg,14-03,0.0,0.0
1976,Hessen,Main-Kinzig-Kreis,14-03,12.0,2.5649493574615367
1977,Bayern,Main-Spessart,14-03,4.0,1.6094379124341003
1978,Baden-Württemberg,Main-Tauber,14-03,28.0,3.367295829986474
1979,Hessen,Main-Taunus-Kreis Städte,14-03,11.0,2.4849066497880004
1980,Rheinland-Pfalz,Mainz Städte,14-03,11.0,2.4849066497880004
1981,Rheinland-Pfalz,Mainz-Bingen,14-03,11.0,2.4849066497880004
1982,Baden-Württemberg,Mannheim Städte,14-03,22.0,3.1354942159291497
1983,Hessen,Marburg-Biedenkopf,14-03,8.0,2.1972245773362196
1984,Brandenburg,Märkisch-Oderland,14-03,5.0,1.791759469228055
1985,Nordrhein-Westfalen,Märkischer Kreis,14-03,13.0,2.6390573296152584
1986,Rheinland-Pfalz,Mayen-Koblenz,14-03,10.0,2.3978952727983707
1987,Bayern,Memmingen Städte,14-03,1.0,0.6931471805599453
1988,Saarland,Merzig-Wadern,14-03,1.0,0.6931471805599453
1989,Nordrhein-Westfalen,Mettmann,14-03,16.0,2.833213344056216
1990,Bayern,Miesbach,14-03,1.0,0.6931471805599453
1991,Bayern,Miltenberg,14-03,2.0,1.0986122886681098
1992,Nordrhein-Westfalen,Minden-Lübbecke,14-03,14.0,2.70805020110221
1993,Nordrhein-Westfalen,Mönchengladbach Städte,14-03,18.0,2.9444389791664403
1994,Bayern,Mühldorf,14-03,0.0,0.0
1995,Nordrhein-Westfalen,Mülheim Städte,14-03,8.0,2.1972245773362196
1996,Bayern,München,14-03,27.0,3.332204510175204
1997,Bayern,Munich Städte,14-03,143.0,4.969813299576001
1998,Nordrhein-Westfalen,Münster Städte,14-03,17.0,2.8903717578961645
1999,Baden-Württemberg,Neckar-Odenwald-Kreis,14-03,3.0,1.3862943611198906
2000,Bayern,Neu-Ulm,14-03,8.0,2.1972245773362196
2001,Bayern,Neuburg-Schrobenhausen,14-03,0.0,0.0
2002,Bayern,Neumarkt,14-03,2.0,1.0986122886681098
2003,Schleswig-Holstein,Neumünster Städte,14-03,0.0,0.0
2004,Saarland,Neunkirchen,14-03,2.0,1.0986122886681098
2005,Bayern,Neustadt,14-03,1.0,0.6931471805599453
2006,Rheinland-Pfalz,Neustadt Städte,14-03,1.0,0.6931471805599453
2007,Bayern,Neustadt-Bad Windsheim,14-03,4.0,1.6094379124341003
2008,Rheinland-Pfalz,Neuwied,14-03,10.0,2.3978952727983707
2009,Niedersachsen,Lüneburg,14-03,1.0,0.6931471805599453
2010,Schleswig-Holstein,Nordfriesland,14-03,0.0,0.0
2011,Thüringen,Nordhausen,14-03,2.0,1.0986122886681098
2012,Niedersachsen,Nienburg,14-03,2.0,1.0986122886681098
2013,Bayern,Nuremberg Städte,14-03,21.0,3.091042453358316
2014,Bayern,Nürnberger Land,14-03,1.0,0.6931471805599453
2015,Bayern,Oberallgäu,14-03,8.0,2.1972245773362196
2016,Nordrhein-Westfalen,Oberbergischer Kreis,14-03,13.0,2.6390573296152584
2017,Nordrhein-Westfalen,Oberhausen Städte,14-03,0.0,0.0
2018,Brandenburg,Oberhavel,14-03,2.0,1.0986122886681098
2019,Brandenburg,Oberspreewald-Lausitz,14-03,2.0,1.0986122886681098
2020,Hessen,Odenwaldkreis,14-03,0.0,0.0
2021,Brandenburg,Oder-Spree,14-03,4.0,1.6094379124341003
2022,Hessen,Offenbach,14-03,4.0,1.6094379124341003
2023,Hessen,Offenbach am Main Städte,14-03,1.0,0.6931471805599453
2024,Niedersachsen,Northeim,14-03,4.0,1.6094379124341003
2025,Nordrhein-Westfalen,Olpe,14-03,0.0,0.0
2026,Baden-Württemberg,Ortenaukreis,14-03,16.0,2.833213344056216
2027,Niedersachsen,Oldenburg Städte,14-03,10.0,2.3978952727983707
2028,Niedersachsen,Osnabrück,14-03,0.0,0.0
2029,Baden-Württemberg,Ostalbkreis,14-03,12.0,2.5649493574615367
2030,Bayern,Ostallgäu,14-03,5.0,1.791759469228055
2031,Niedersachsen,Osnabrück Städte,14-03,0.0,0.0
2032,Niedersachsen,Osterholz,14-03,12.0,2.5649493574615367
2033,Schleswig-Holstein,Ostholstein,14-03,1.0,0.6931471805599453
2034,Brandenburg,Ostprignitz-Ruppin,14-03,0.0,0.0
2035,Nordrhein-Westfalen,Paderborn,14-03,14.0,2.70805020110221
2036,Bayern,Passau,14-03,5.0,1.791759469228055
2037,Bayern,Passau Städte,14-03,0.0,0.0
2038,Niedersachsen,Peine,14-03,3.0,1.3862943611198906
2039,Bayern,Pfaffenhofen,14-03,6.0,1.9459101490553132
2040,Baden-Württemberg,Pforzheim Städte,14-03,4.0,1.6094379124341003
2041,Schleswig-Holstein,Pinneberg,14-03,7.0,2.0794415416798357
2042,Schleswig-Holstein,Plön,14-03,2.0,1.0986122886681098
2043,Brandenburg,Potsdam Städte,14-03,0.0,0.0
2044,Brandenburg,Potsdam-Mittelmark,14-03,3.0,1.3862943611198906
2045,Brandenburg,Prignitz,14-03,0.0,0.0
2046,Baden-Württemberg,Rastatt,14-03,12.0,2.5649493574615367
2047,Baden-Württemberg,Ravensburg,14-03,8.0,2.1972245773362196
2048,Nordrhein-Westfalen,Recklinghausen,14-03,13.0,2.6390573296152584
2049,Bayern,Regen,14-03,5.0,1.791759469228055
2050,Bayern,Regensburg,14-03,4.0,1.6094379124341003
2051,Bayern,Regensburg Städte,14-03,3.0,1.3862943611198906
2052,Baden-Württemberg,Rems-Murr-Kreis,14-03,23.0,3.1780538303479458
2053,Nordrhein-Westfalen,Remscheid Städte,14-03,5.0,1.791759469228055
2054,Schleswig-Holstein,Rendsburg-Eckernförde,14-03,7.0,2.0794415416798357
2055,Baden-Württemberg,Reutlingen,14-03,9.0,2.302585092994046
2056,Nordrhein-Westfalen,Rhein-Erft-Kreis,14-03,5.0,1.791759469228055
2057,Rheinland-Pfalz,Rhein-Hunsrück,14-03,7.0,2.0794415416798357
2058,Nordrhein-Westfalen,Rhein-Kreis Neuss,14-03,9.0,2.302585092994046
2059,Rheinland-Pfalz,Rhein-Lahn,14-03,6.0,1.9459101490553132
2060,Baden-Württemberg,Rhein-Neckar-Kreis,14-03,8.0,2.1972245773362196
2061,Rheinland-Pfalz,Rhein-Pfalz-Kreis,14-03,1.0,0.6931471805599453
2062,Nordrhein-Westfalen,Rhein-Sieg,14-03,1.0,0.6931471805599453
2063,Hessen,Rheingau-Taunus-Kreis,14-03,11.0,2.4849066497880004
2064,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,14-03,29.0,3.4011973816621555
2065,Bayern,Rhön-Grabfeld,14-03,1.0,0.6931471805599453
2066,Sachsen,Chemnitz Städte,14-03,6.0,1.9459101490553132
2067,Bayern,Rosenheim,14-03,18.0,2.9444389791664403
2068,Bayern,Rosenheim Städte,14-03,1.0,0.6931471805599453
2069,Niedersachsen,Rotenburg,14-03,5.0,1.791759469228055
2070,Bayern,Roth,14-03,3.0,1.3862943611198906
